record_id,subject,predicate,object,effect_direction,effect_size,dose,experimental_system,mechanism_class,direct_or_inferred,evidence_method,evidence_quality,supporting_quote,paper_id,extraction_source,prompt_version,confidence,edge_raw
R0068,Asparagopsis,INHIBITS,methane yield,decrease,67.0%,30 mg bromoform/kg DMI,in_vivo,['Unknown/unclear mechanism'],Inferred,GreenFeed emissions monitoring,High,Asp-Meal inclusion induced CH4 mitigation of 67.0 % for yield (g/kg DMI),10.1016/j.livsci.2025.105873,auto,v2.0-126corpus,0.85,"{""source"": ""Asparagopsis"", ""target"": ""methane yield"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""67.0%"", ""dose"": ""30 mg bromoform/kg DMI"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""GreenFeed emissions monitoring"", ""evidence_quality"": ""High"", ""supporting_quote"": ""Asp-Meal inclusion induced CH4 mitigation of 67.0 % for yield (g/kg DMI)"", ""paper_id"": ""10.1016/j.livsci.2025.105873"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0068,Asparagopsis,INHIBITS,methane intensity,decrease,61.7%,30 mg bromoform/kg DMI,in_vivo,['Unknown/unclear mechanism'],Inferred,GreenFeed emissions monitoring,High,Asp-Meal inclusion induced CH4 mitigation of 61.7 % for intensity (g/kg average daily weight gain),10.1016/j.livsci.2025.105873,auto,v2.0-126corpus,0.85,"{""source"": ""Asparagopsis"", ""target"": ""methane intensity"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""61.7%"", ""dose"": ""30 mg bromoform/kg DMI"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""GreenFeed emissions monitoring"", ""evidence_quality"": ""High"", ""supporting_quote"": ""Asp-Meal inclusion induced CH4 mitigation of 61.7 % for intensity (g/kg average daily weight gain)"", ""paper_id"": ""10.1016/j.livsci.2025.105873"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0069,Asparagopsis taxiformis,INHIBITS,methane yield,decrease,9%,0.75 g/kg DM,in_vivo,['Unknown/unclear mechanism'],Inferred,GreenFeed head chambers,High,cows fed AT ... tended to have a lower methane emission (9%),10.3168/jds.2025-26577,auto,v2.0-126corpus,0.85,"{""source"": ""Asparagopsis taxiformis"", ""target"": ""methane yield"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""9%"", ""dose"": ""0.75 g/kg DM"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""GreenFeed head chambers"", ""evidence_quality"": ""High"", ""supporting_quote"": ""cows fed AT ... tended to have a lower methane emission (9%)"", ""paper_id"": ""10.3168/jds.2025-26577"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0069,Asparagopsis taxiformis,INHIBITS,methane yield,decrease,12%,0.75 g/kg DM,in_vivo,['Unknown/unclear mechanism'],Inferred,GreenFeed head chambers,High,cows fed AT ... tended to have ... lower (12%) methane yield,10.3168/jds.2025-26577,auto,v2.0-126corpus,0.85,"{""source"": ""Asparagopsis taxiformis"", ""target"": ""methane yield"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""12%"", ""dose"": ""0.75 g/kg DM"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""GreenFeed head chambers"", ""evidence_quality"": ""High"", ""supporting_quote"": ""cows fed AT ... tended to have ... lower (12%) methane yield"", ""paper_id"": ""10.3168/jds.2025-26577"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0069,Ascophyllum nodosum,MODULATES,methane yield,no_change,Not stated,5.85 g/kg DM (in AN:FV mixture),in_vivo,['Unknown/unclear mechanism'],Inferred,GreenFeed head chambers,High,feeding the AN:FV and FV:AN mixtures had no effect on methane emission,10.3168/jds.2025-26577,auto,v2.0-126corpus,0.9,"{""source"": ""Ascophyllum nodosum"", ""target"": ""methane yield"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""no_change"", ""effect_size"": ""Not stated"", ""dose"": ""5.85 g/kg DM (in AN:FV mixture)"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""GreenFeed head chambers"", ""evidence_quality"": ""High"", ""supporting_quote"": ""feeding the AN:FV and FV:AN mixtures had no effect on methane emission"", ""paper_id"": ""10.3168/jds.2025-26577"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.9}"
R0069,Fucus vesiculosus,MODULATES,methane yield,no_change,Not stated,15.75 g/kg DM (in FV:AN mixture),in_vivo,['Unknown/unclear mechanism'],Inferred,GreenFeed head chambers,High,feeding the AN:FV and FV:AN mixtures had no effect on methane emission,10.3168/jds.2025-26577,auto,v2.0-126corpus,0.9,"{""source"": ""Fucus vesiculosus"", ""target"": ""methane yield"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""no_change"", ""effect_size"": ""Not stated"", ""dose"": ""15.75 g/kg DM (in FV:AN mixture)"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""GreenFeed head chambers"", ""evidence_quality"": ""High"", ""supporting_quote"": ""feeding the AN:FV and FV:AN mixtures had no effect on methane emission"", ""paper_id"": ""10.3168/jds.2025-26577"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.9}"
R0069,Ascophyllum nodosum,MODULATES,milk urea concentration,decrease,Not stated,5.85 g/kg DM (in AN:FV mixture),in_vivo,['Unknown/unclear mechanism'],Inferred,milk composition analysis,High,Cows fed the AN:FV also had lower milk urea concentration,10.3168/jds.2025-26577,auto,v2.0-126corpus,0.85,"{""source"": ""Ascophyllum nodosum"", ""target"": ""milk urea concentration"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""decrease"", ""effect_size"": ""Not stated"", ""dose"": ""5.85 g/kg DM (in AN:FV mixture)"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""milk composition analysis"", ""evidence_quality"": ""High"", ""supporting_quote"": ""Cows fed the AN:FV also had lower milk urea concentration"", ""paper_id"": ""10.3168/jds.2025-26577"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0071,Padina gymnospora,INHIBITS,ciliate protozoa,decrease,Not stated,5% of diet,in_vivo,['Protozoal suppression'],Direct,protozoal counts,High,significantly decreased the numbers of total protozoa and holotrichs in the A5 group,10.3390/microorganisms13040780,auto,v2.0-126corpus,0.9,"{""source"": ""Padina gymnospora"", ""target"": ""ciliate protozoa"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""Not stated"", ""dose"": ""5% of diet"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Protozoal suppression""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""protozoal counts"", ""evidence_quality"": ""High"", ""supporting_quote"": ""significantly decreased the numbers of total protozoa and holotrichs in the A5 group"", ""paper_id"": ""10.3390/microorganisms13040780"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.9}"
R0071,Padina gymnospora,INHIBITS,holotrichs,decrease,Not stated,5% of diet,in_vivo,['Protozoal suppression'],Direct,protozoal counts,High,significantly decreased the numbers of total protozoa and holotrichs in the A5 group,10.3390/microorganisms13040780,auto,v2.0-126corpus,0.9,"{""source"": ""Padina gymnospora"", ""target"": ""holotrichs"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""Not stated"", ""dose"": ""5% of diet"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Protozoal suppression""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""protozoal counts"", ""evidence_quality"": ""High"", ""supporting_quote"": ""significantly decreased the numbers of total protozoa and holotrichs in the A5 group"", ""paper_id"": ""10.3390/microorganisms13040780"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.9}"
R0071,Padina gymnospora,PROMOTES,Desulfovibrio,increase,Not stated,5% of diet,in_vivo,['Microbial community restructuring'],Direct,metagenomics,High,abundance of Desulfovibrio was significantly higher in the A5 group,10.3390/microorganisms13040780,auto,v2.0-126corpus,0.9,"{""source"": ""Padina gymnospora"", ""target"": ""Desulfovibrio"", ""edge_type"": ""PROMOTES"", ""effect_direction"": ""increase"", ""effect_size"": ""Not stated"", ""dose"": ""5% of diet"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Microbial community restructuring""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""metagenomics"", ""evidence_quality"": ""High"", ""supporting_quote"": ""abundance of Desulfovibrio was significantly higher in the A5 group"", ""paper_id"": ""10.3390/microorganisms13040780"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.9}"
R0071,Padina gymnospora,INHIBITS,daily enteric CH4 emission,decrease,28.4%,5% of diet,in_vivo,"['Protozoal suppression', 'Microbial community restructuring']",Inferred,"metagenomics, protozoal counts",High,significant increase in the abundance of sulfate-reducing bacteria and reduction in protozoal numbers led to a significant reduction in CH4 emissions,10.3390/microorganisms13040780,auto,v2.0-126corpus,0.85,"{""source"": ""Padina gymnospora"", ""target"": ""daily enteric CH4 emission"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""28.4%"", ""dose"": ""5% of diet"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Protozoal suppression"", ""Microbial community restructuring""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""metagenomics, protozoal counts"", ""evidence_quality"": ""High"", ""supporting_quote"": ""significant increase in the abundance of sulfate-reducing bacteria and reduction in protozoal numbers led to a significant reduction in CH4 emissions"", ""paper_id"": ""10.3390/microorganisms13040780"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0071,Padina gymnospora,INHIBITS,CH4 energy loss,decrease,23.4%,5% of diet,in_vivo,"['Protozoal suppression', 'Microbial community restructuring']",Inferred,"metagenomics, protozoal counts",High,energy loss in CH4 as a percentage of GE relative to group C decreased significantly (−23.4%) in the A5 group,10.3390/microorganisms13040780,auto,v2.0-126corpus,0.85,"{""source"": ""Padina gymnospora"", ""target"": ""CH4 energy loss"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""23.4%"", ""dose"": ""5% of diet"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Protozoal suppression"", ""Microbial community restructuring""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""metagenomics, protozoal counts"", ""evidence_quality"": ""High"", ""supporting_quote"": ""energy loss in CH4 as a percentage of GE relative to group C decreased significantly (−23.4%) in the A5 group"", ""paper_id"": ""10.3390/microorganisms13040780"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0072,Saccharina latissima,MODULATES,methane yield,no_change,Not stated,4% DM,in_vivo,['Unknown/unclear mechanism'],Direct,respiration chamber,High,None of the 3 species affected the CH4 emission.,10.3168/jds.2023-23437,auto,v2.0-126corpus,0.95,"{""source"": ""Saccharina latissima"", ""target"": ""methane yield"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""no_change"", ""effect_size"": ""Not stated"", ""dose"": ""4% DM"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""respiration chamber"", ""evidence_quality"": ""High"", ""supporting_quote"": ""None of the 3 species affected the CH4 emission."", ""paper_id"": ""10.3168/jds.2023-23437"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.95}"
R0072,Ascophyllum nodosum,MODULATES,methane yield,no_change,Not stated,4% DM,in_vivo,['Unknown/unclear mechanism'],Direct,respiration chamber,High,None of the 3 species affected the CH4 emission.,10.3168/jds.2023-23437,auto,v2.0-126corpus,0.95,"{""source"": ""Ascophyllum nodosum"", ""target"": ""methane yield"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""no_change"", ""effect_size"": ""Not stated"", ""dose"": ""4% DM"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""respiration chamber"", ""evidence_quality"": ""High"", ""supporting_quote"": ""None of the 3 species affected the CH4 emission."", ""paper_id"": ""10.3168/jds.2023-23437"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.95}"
R0072,Sargassum muticum,MODULATES,methane yield,no_change,Not stated,2% DM,in_vivo,['Unknown/unclear mechanism'],Direct,respiration chamber,High,None of the 3 species affected the CH4 emission.,10.3168/jds.2023-23437,auto,v2.0-126corpus,0.95,"{""source"": ""Sargassum muticum"", ""target"": ""methane yield"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""no_change"", ""effect_size"": ""Not stated"", ""dose"": ""2% DM"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""respiration chamber"", ""evidence_quality"": ""High"", ""supporting_quote"": ""None of the 3 species affected the CH4 emission."", ""paper_id"": ""10.3168/jds.2023-23437"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.95}"
R0073,Rugulopteryx okamurae,INHIBITS,methane yield,decrease,"98% at 5% dose, 38% at 1% dose",1% and 5% of diet DM,in_vitro,['Unknown/unclear mechanism'],Inferred,in vitro gas production,Medium,inclusion of 5% R. okamurae in the diet significantly reduced accumulated methane production by 98% after 24 h of incubation,10.3390/oceans5030038,auto,v2.0-126corpus,0.85,"{""source"": ""Rugulopteryx okamurae"", ""target"": ""methane yield"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""98% at 5% dose, 38% at 1% dose"", ""dose"": ""1% and 5% of diet DM"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""inclusion of 5% R. okamurae in the diet significantly reduced accumulated methane production by 98% after 24 h of incubation"", ""paper_id"": ""10.3390/oceans5030038"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0075,Ascophyllum nodosum,INHIBITS,methane yield,no_change,Not stated,2% DMI,in_vivo,['Unknown/unclear mechanism'],Inferred,GreenFeed,High,SW: 202 g/d (P>0.05 vs CON),10.1093/jas/skaf032,auto,v2.0-126corpus,0.85,"{""source"": ""Ascophyllum nodosum"", ""target"": ""methane yield"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""no_change"", ""effect_size"": ""Not stated"", ""dose"": ""2% DMI"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""GreenFeed"", ""evidence_quality"": ""High"", ""supporting_quote"": ""SW: 202 g/d (P>0.05 vs CON)"", ""paper_id"": ""10.1093/jas/skaf032"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0075,Ascophyllum nodosum extract,INHIBITS,methane yield,decrease,8%,2% DMI,in_vivo,['Unknown/unclear mechanism'],Inferred,GreenFeed,High,EX: 193 g/d (8% reduction vs CON),10.1093/jas/skaf032,auto,v2.0-126corpus,0.85,"{""source"": ""Ascophyllum nodosum extract"", ""target"": ""methane yield"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""8%"", ""dose"": ""2% DMI"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""GreenFeed"", ""evidence_quality"": ""High"", ""supporting_quote"": ""EX: 193 g/d (8% reduction vs CON)"", ""paper_id"": ""10.1093/jas/skaf032"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0075,Linseed oil,INHIBITS,methane yield,decrease,19%,4% DMI,in_vivo,"['Fermentation pathway modulation', 'Microbial community restructuring']",Direct,"GreenFeed, 16S rRNA",High,"LSO reduced CH4 by 19%, increased propionate, altered fungal and bacterial genera",10.1093/jas/skaf032,auto,v2.0-126corpus,0.92,"{""source"": ""Linseed oil"", ""target"": ""methane yield"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""19%"", ""dose"": ""4% DMI"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Fermentation pathway modulation"", ""Microbial community restructuring""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""GreenFeed, 16S rRNA"", ""evidence_quality"": ""High"", ""supporting_quote"": ""LSO reduced CH4 by 19%, increased propionate, altered fungal and bacterial genera"", ""paper_id"": ""10.1093/jas/skaf032"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.92}"
